Species name,Seed plant/Spore plant,Woody/Herbaceous,Broadleaved tree/Coniferous tree,Evergreen tree/Deciduous tree,Legume/Non-legume,Annual herb/Perennial herb,Grass/Forb/Shrub/Tree,C3/C4,Tissue types,mean_control,mean_treatment,SD_control,SD_treatment,N_control,N_treatment,units,Reference,N amount (g m-2yr-1),MAT,MAP(mm),Latitude,Other resources
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,0,0,0,0,5,5,g,Shevtsova A et al. 2005,5,*,626,65.3,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,121.7,158.2,107.3,232.4,6,6,g m-2,Michelsen A et al. 1996,10,1,304,68.2,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,289.5,136.3,256.3,172.8,6,6,g m-2,Michelsen A et al. 1996,10,1,304,68.2,Facilitated
Empetrum hermaphroditum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,77.9,357.7,113.2,375.5,6,6,g m-2,Michelsen A et al. 1996,10,1,304,68.2,Facilitated
Empetrum nigrum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,0.4,1.9,0.4,2.4,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Empetrum nigrum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,5.4,29.7,6,26.8,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Empetrum nigrum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,4,17.8,4.8,21,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Empetrum nigrum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,0.6,3.4,0.6,4,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Empetrum nigrum,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,12.1,26.4,21.7,47.6,15,15,g m-2,Chapin FS 1985,25,*,330,68.4,Facilitated
Equisetum spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,2.8,6.7,2.8,7.8,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Equisetum spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,3.6,2.9,3.1,2.6,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Equisetum spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,6.2,11.6,6.4,13,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Equisetum spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,6.4,8.2,5.9,8.8,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eragrostis curvula,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,60,177.3,7.1,0.1,3,3,g m-2,Gargano AO et al. 2001,6,13,*,42.3,Control
Eragrostis curvula,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,50.8,158.7,7.1,0,3,3,g m-2,Gargano AO et al. 2001,6,13,*,42.3,Control
Eragrostis curvula,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,111.4,252.3,9.3,0,3,3,g m-2,Gargano AO et al. 2001,6,13,*,42.3,Control
Eragrostis curvula,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,116.2,195.2,9.3,0.1,3,3,g m-2,Gargano AO et al. 2001,6,13,*,42.3,Control
Erica cinerea,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,branch/twig,0.5,1.1,0.1,0.2,3,3,g,Leith ID et al. 1999,5.7,8,1200,55.6,Control
Erica cinerea,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,branch/twig,0.4,0.7,0.1,0.1,3,3,g,Leith ID et al. 1999,5.7,8,1200,55.6,Control
Erica cinerea,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,root,0.9,1,0.1,0.2,3,3,g,Leith ID et al. 1999,5.7,8,1200,55.6,Control
Erica multiflora,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,3.2,2.4,1.5,0,7,7,g,Sardans J et al. 2006,50,14,517,41.4,Control
Erica multiflora,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,3.2,2.4,1.5,1.6,7,7,g,Sardans J et al. 2006,50,14,517,41.4,Control
Erica multiflora,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,5.2,4,2.3,0.4,7,7,g,Sardans J et al. 2006,50,14,517,41.4,Control
Erica multiflora,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,5.2,4,2.3,2.6,7,7,g,Sardans J et al. 2006,50,14,517,41.4,Control
Erica multiflora,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wood,1.9,1.6,0.9,1,7,7,g,Sardans J et al. 2006,50,14,517,41.4,Control
Erica multiflora,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wood,1.9,1.6,0.9,1.1,7,7,g,Sardans J et al. 2006,50,14,517,41.4,Control
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,10.4,25.4,2.3,0.3,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,CO2
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,10,18.4,1.3,1,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,CO2
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,47,66,29.1,22.4,5,5,g m-2,Heijmans et al. 2001,5,8.6,950,52,Control
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,branch/twig,11.6,12,13.2,14.3,15,15,g m-2,Limpens J et al. 2003a,4,*,*,52.5,Control
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,branch/twig,11.6,16.7,13.2,16.7,15,15,g m-2,Limpens J et al. 2003a,8,*,*,52.5,Control
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,10.4,19.3,1,1.2,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,Facilitated
Erica tetralix,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,9.6,14,0.7,0,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,Facilitated
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,10.6,20.5,6.8,3.8,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,11.2,33.6,10.2,18,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,16.6,33.1,7.8,8.8,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,27.2,55.9,21.5,24.9,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,5.9,5.5,3.5,2.4,5,5,g,Heijmans et al. 2002,5,8.6,950,52,CO2
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,2.8,4.1,2.1,1.7,5,5,g,Heijmans et al. 2002,5,8.6,950,52,CO2
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,3.5,3.3,1,0.3,5,5,g,Heijmans et al. 2002,5,8.6,950,52,CO2
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,3.2,3.3,1.9,1,5,5,g,Heijmans et al. 2002,5,8.6,950,52,CO2
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,7.3,6.5,5,0,5,5,g,Heijmans et al. 2002,5,8.6,950,52,CO2
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,3.2,6.5,2.3,0.4,5,5,g,Heijmans et al. 2002,5,8.6,950,52,CO2
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,32,33,51.4,31.3,5,5,g m-2,Heijmans et al. 2001,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,4.2,4.6,2.1,3.1,5,5,g,Heijmans et al. 2002,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,2.6,2.7,1.7,2.1,5,5,g,Heijmans et al. 2002,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,2.4,2.5,0.9,1.2,5,5,g,Heijmans et al. 2002,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,2.7,2.2,0.3,0,5,5,g,Heijmans et al. 2002,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,5.6,5.7,3.1,0.3,5,5,g,Heijmans et al. 2002,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,3.7,4.2,2.8,1,5,5,g,Heijmans et al. 2002,5,8.6,950,52,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,14.4,25,14.7,27.5,15,15,g m-2,Limpens J et al. 2003a,4,*,*,52.5,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,14.4,14.1,14.7,13.9,15,15,g m-2,Limpens J et al. 2003a,8,*,*,52.5,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,leaf,0.2,0.4,0,0.1,5,5,g,Chapin FS 1985,25,*,330,68.4,Control
Eriophorum angustifolium,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,stems,0.3,0.4,0.1,0.1,5,5,g,Chapin FS 1985,25,*,330,68.4,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,111,75.4,31.9,54.2,3,3,g,Gough L et al. 2003,10,*,326,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,111,87.8,31.9,108.9,3,3,g,Gough L et al. 2003,10,*,326,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,78.2,71.5,45.6,50.2,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,55,51.9,10.4,30.8,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,87.8,81.8,25.2,40.2,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,126.8,47.6,21.5,63.2,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,120.4,94.4,70.4,66,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,46.1,7.1,17.7,7.2,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,leaf,27.1,5.4,11,5,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,4.1,6.4,1.4,1.3,5,5,g,Shaver GR et al. 1986,25,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,5.7,10.1,1.8,6.2,5,5,g,Shaver GR et al. 1986,25,*,330,68.4,P
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.9,1.4,0.1,0.1,3,3,g,Leith ID et al. 1999,5.7,8,1200,55.6,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0,0,0,0,7,7,g,Defoliart LS et al. 1988,25,*,*,64.5,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0,0,0,0,7,7,g,Defoliart LS et al. 1988,25,*,*,64.5,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,69.4,63.5,20.4,84.7,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,71.2,37.2,15.6,49.7,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,111,87.8,31.9,108.9,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Eriophorum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,10.2,14.9,15.1,18.2,15,15,g m-2,Chapin FS 1985,25,*,330,68.3,Facilitated
Erodium cicutarium,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,10.2,24.9,0.2,0.3,25,25,g m-2,Brooks et al. 2003,1.6,16.1,*,35,Control
Erodium cicutarium,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,19.7,48.1,0.1,0.2,25,25,g m-2,Brooks et al. 2003,1.6,16.1,*,35,Control
Erodium cicutarium,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,19.7,63.5,0.1,0.3,25,25,g m-2,Brooks et al. 2003,1.6,16.1,*,35,Facilitated
Erodium cicutarium,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,10.2,35.5,0.2,0.6,25,25,g m-2,Brooks et al. 2003,1.6,16.1,*,35,Facilitated
Erysimum strictum,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,root,20.9,27.2,8.9,0.3,4,4,g,Piippo S et al. 2005,*,0,500,65,P
Erysimum strictum,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,17.8,27.2,7.8,1.2,4,4,g,Piippo S et al. 2005,*,0,500,65,P
Erysimum strictum,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,2.8,3.9,4,1,4,4,g,Rautio P et al. 2005,*,0,500,65,CO2
Erysimum strictum,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,fruit,0,0,0,0,4,4,g,Rautio P et al. 2005,*,0,500,65,CO2
Erysimum strictum,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,root,0.3,0.5,0.4,0.4,4,4,g,Rautio P et al. 2005,*,0,500,65,CO2
Eucalyptus acmenoides,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,branch/twig,0.6,1.1,0.5,0.4,6,6,g,Walters JR et al. 2005,*,*,*,*,Control
Eucalyptus acmenoides,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,branch/twig,0.7,1.8,0.4,1.2,6,6,g,Walters JR et al. 2005,*,*,*,*,Control
Eucalyptus acmenoides,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,branch/twig,1,3,0.8,1.8,6,6,g,Walters JR et al. 2005,*,*,*,*,Control
Eucalyptus acmenoides,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,branch/twig,1.2,3.8,1.3,1.2,6,6,g,Walters JR et al. 2005,*,*,*,*,Control
Eucalyptus acmenoides,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,branch/twig,1.4,4.6,1.2,0.3,6,6,g,Walters JR et al. 2005,*,*,*,*,Control
Eucalyptus acmenoides,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,branch/twig,2,6,1.4,0,6,6,g,Walters JR et al. 2005,*,*,*,*,Control
Eucalyptus globulus,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,348,375,249.4,1.8,12,12,g,Forrester DI et al. 2006,*,*,630,35.2,Control
Eucalyptus globulus,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,461,277,249.4,1.2,12,12,g,Forrester DI et al. 2006,*,*,630,35.2,Control
Eucalyptus grandis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,16.6,22.6,15,18.9,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,16.6,16.1,15,15,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,6.9,6.3,6.1,2.8,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,7.6,12.5,3.1,15.3,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,10.3,14.5,8.3,6.4,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,6.5,7.6,1.7,3.3,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,9.3,15.2,9.4,12.2,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,11.9,14.6,7.5,9.4,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,16.6,20,15,15.3,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,6.9,5.9,6.1,1.1,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,7.6,10.2,3.1,9.4,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,10.3,12.2,8.3,4.2,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,6.5,6.1,1.7,3.1,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,6.9,5.4,6.1,1.7,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,10.9,19.6,9.7,16.1,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,7.1,7.6,1.7,2.2,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,9.3,11.3,9.4,14.2,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,10.9,14.9,9.7,17.8,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,7.1,8,1.7,1.9,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,11.9,17.8,7.5,12.5,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,7.6,7,3.1,3.6,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,10.3,10.6,8.3,5.5,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,6.5,5.8,1.7,2,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,9.3,10.6,9.4,13.9,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,10.9,14.1,9.7,12.8,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,7.1,6.6,1.7,3.3,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,11.9,13.6,7.5,9.4,10,10,g,Graciano C et al. 2006,*,*,*,*,Control
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,9.3,12.1,3.2,4.7,10,10,g,Graciano C et al. 2005,*,*,*,*,Facilitated
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,4.2,4.5,1.3,1.9,10,10,g,Graciano C et al. 2005,*,*,*,*,Facilitated
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,12.8,17.6,2.5,2.8,10,10,g,Graciano C et al. 2005,*,*,*,*,Limited
Eucalyptus grandis,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,4.7,6.4,0.9,3.1,10,10,g,Graciano C et al. 2005,*,*,*,*,Limited
Eucalyptus nitens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,9.9,54.4,4,27.3,20,20,g,Close DC et al. 2004b,*,*,810,41,Control
Eucalyptus nitens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,9.9,36.4,4,14.8,20,20,g,Close DC et al. 2004b,*,*,810,41,Control
Eucalyptus nitens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,9.9,71.5,4,30.4,20,20,g,Close DC et al. 2004b,*,*,810,41,Control
Eucalyptus nitens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,9.9,61.7,4,18.8,20,20,g,Close DC et al. 2004b,*,*,810,41,Control
Eucalyptus nitens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,aboveground,9.9,56.6,4,33.1,20,20,g,Close DC et al. 2004b,*,*,810,41,Control
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.3,1.7,0.1,1.2,8,8,g,Launonen TM et al. 2005,*,*,1086,37.3,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.3,0.9,0.1,0,8,8,g,Launonen TM et al. 2005,*,*,1086,37.3,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.3,0.9,0.1,1,8,8,g,Launonen TM et al. 2005,*,*,1086,37.3,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.3,1.2,0.1,0.4,8,8,g,Launonen TM et al. 2005,*,*,1086,37.3,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.1,0.4,0,1.8,8,8,g,Launonen TM et al. 2005,*,*,1086,37.9,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.1,0.6,0,1.2,8,8,g,Launonen TM et al. 2005,*,*,1086,37.9,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.1,0.8,0,0.3,8,8,g,Launonen TM et al. 2005,*,*,1086,37.9,Facilitated
Eucalyptus regnans,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.1,1,0,0,8,8,g,Launonen TM et al. 2005,*,*,1086,37.9,Facilitated
